新聞YT,#genre#
民視新聞,http://z88.ubtvfans.com/live/rx2/13/f93a0f8a834cc683db383d5c8b12eb18/index.m3u8
TVBS新聞,https://z88.ubtvfans.com/live/rx5/2736/be2d52910873cb20d510f4f1ef0804ba/index.m3u8
三立inews,https://z88.ubtvfans.com/live/rx5/6/6e5572a27a0339a2f1a977c82c1206fd/index.m3u8
環宇臺灣,https://z88.ubtvfans.com/live/rx1/87/7de4c5cddc5dd3402c2a2414a4f90484/index.m3u8
年代新聞,https://z88.ubtvfans.com/live/rx1/2719/e6c557b196839b722c4e29b89f91f5cd/index.m3u8
壹新聞,https://z88.ubtvfans.com/live/rx1/2777/56545d12ee6dcbf23fff2852f4891152/index.m3u8
臺視財經,https://z88.ubtvfans.com/live/rx1/300/b2a1f44e14f47427518936897549976e/index.m3u8
三立國際,https://z88.ubtvfans.com/live/rx3/2285/6a8add031ee3407648e3eb8731932206/index.m3u8
東森戲劇,https://z88.ubtvfans.com/live/rx1/2825/6a22401f69113d2529c575454321ddc8/index.m3u8
八大戲劇,https://z88.ubtvfans.com/live/rx1/81/724862d1a0b9c0b5154368d271f4789e/index.m3u8
緯來戲劇,https://z88.ubtvfans.com/live/rx3/339/85339de3283d33f46d4735db2f4cac1a/index.m3u8
catchplay,https://z88.ubtvfans.com/live/rx1/93/7febf95a8704191f5eaec5b937d1400b/index.m3u8
東森電影.https://z88.ubtvfans.com/live/rx1/350/44b9d828c69ab77ac370b97682959610/index.m3u8
緯來電影,https://z88.ubtvfans.com/live/rx1/2728/ee9d35785d254820015bc78a3ef28185/index.m3u8
HBOhd,https://z88.ubtvfans.com/live/rx1/332/e5efbdc49c26d46e0559df52a8a03d19/index.m3u8
壹電影,https://z88.ubtvfans.com/live/rx1/2284/79d59ad50a6ff1e27f57853a0e5666aa/index.m3u8
愛達爾影劇,https://z88.ubtvfans.com/live/rx1/500/5f8bfd4a17c22bcd9d1840894929112c/index.m3u8
東森洋片,https://z88.ubtvfans.com/live/rx1/1128/fade026d9ed28330bb37ac8ca20caeac/index.m3u8
好萊塢,https://z88.ubtvfans.com/live/rx1/37/994b3b9fcc2b4f3ee856d7d12b5356ca/index.m3u8
龍華洋片,https://z88.ubtvfans.com/live/rx1/341/ba4a92c916b01d9be06aa1cfe28cea36/index.m3u8
靖天影畫,https://z88.ubtvfans.com/live/rx1/349/9db2ee2694bb4a6d4135c0c5e0f2762d/index.m3u8
靖洋戲劇,https://z88.ubtvfans.com/live/rx1/319/34284625aac41ea82c5e051aee972bdb/index.m3u8
緯來精采,https://z88.ubtvfans.com/live/rx1/2280/17f9da1e268588dea07c1369bbf9b09c/index.m3u8
EYE戲劇,https://z88.ubtvfans.com/live/rx1/191/468d0a45a2ddd69800d6065ec19082b1/index.m3u8
三立戲劇,https://z88.ubtvfans.com/live/rx1/64/73393c10a0588bd9119eaed578fb81d5/index.m3u8
龍華偶像,https://z88.ubtvfans.com/live/rx1/385/6b9f9db94ecf4a1fa93ceda0b35a01da/index.m3u8
霹靂臺灣,https://z88.ubtvfans.com/live/rx1/1339/4548801261b49eea62f971f931ed19a7/index.m3u8
靖天電影,https://z88.ubtvfans.com/live/rx1/110/9f1bd22a531aa9ee1549daf10b3f4f72/index.m3u8
美亞電影,https://z88.ubtvfans.com/live/rx1/375/52fc7016f1457b85d795a61bbe7921f8/index.m3u8
民視影劇,https://z88.ubtvfans.com/live/rx1/1023/950cf40ce6700c1bf2c2d8b1636576da/index.m3u8
HBO1,https://z88.ubtvfans.com/live/rx1/329/4f7c91a6de5f2142dc69dcfb3f377d09/index.m3u8
HBO2,https://z88.ubtvfans.com/live/rx1/330/c990900a99eee375a426b8200e7f150f/index.m3u8
采昌影劇,https://z88.ubtvfans.com/live/rx1/62/2a544522f0580be374f34e1823b7b4e5/index.m3u8
影迷數位,https://z88.ubtvfans.com/live/rx2/497/47e377774e7d0a3ce07f99ff309032a4/index.m3u8
龍華戲劇,https://z88.ubtvfans.com/live/rx3/365/a16a27244b8440091f776004d7b3b0fe/index.m3u8
龍華經典,https://z88.ubtvfans.com/live/rx1/100/a199b21da53bc0e33feffca890752109/index.m3u8
龍祥時代,https://z88.ubtvfans.com/live/rx1/373/bfdc688427aa691d1baeae1fc2d1384f/index.m3u8
AXN臺灣,https://z88.ubtvfans.com/live/rx1/423/abf4b53f7686220405a7e7085df61f65/index.m3u8
天映經典,https://z88.ubtvfans.com/live/rx3/2289/2976c22827abb434e323d7c73ca72ba0/index.m3u8
公視戲劇,https://z88.ubtvfans.com/live/rx1/69/ecb55b32f14005528db930c685772f14/index.m3u8
AXN亞洲,https://z88.ubtvfans.com/live/rx1/1066/917914fbe52d479116c9ab03e3045dca/index.m3u8
thrill,https://z88.ubtvfans.com/live/rx1/18/023f73a5f5902a44495cc710ffacc938/index.m3u8
龍華電影,https://z88.ubtvfans.com/live/rx1/311/1c999026db4aa94fc7b3eab2a9428b59/index.m3u8
華納電影,https://z88.ubtvfans.com/live/rx1/83/5c9c7abe023c4753d66d39ce23a7ba5b/index.m3u8
緯來體育,https://z88.ubtvfans.com/live/rx1/118/a5ddb96abf168c4e2c1385f0b632711e/index.m3u8
ELEVEN1,https://z88.ubtvfans.com/live/rx1/1133/64a8f14b61c93d85873c39955eccf1c9/index.m3u8
ELEVEN2,https://z88.ubtvfans.com/live/rx1/301/a12fe4cbdc8bc6f9da6966e3459f4c78/index.m3u8
ELTA體育1,https://z88.ubtvfans.com/live/rx1/192/25fad1c69f8a5dbe9b513929e4a34728/index.m3u8
ELTA體育2!https://z88.ubtvfans.com/live/rx1/193/f01050f0321a89cddc7767ff7a972d75/index.m3u8
ELTA體育3,https://z88.ubtvfans.com/live/rx1/194/749cd52700d298fec937024cc818e97e/index.m3u8
ELTA體育4,https://z88.ubtvfans.com/live/rx1/2820/8fa58ea004e930612ad1d0ed8726ebfc/index.m3u8
Z頻道,https://z88.ubtvfans.com/live/rx1/1130/7b09abb359d262a0d47b9c0a204cfc09/index.m3u8
博斯無限1,https://z88.ubtvfans.com/live/rx3/381/d1324a06285110c0739ef2e6e205fbca/index.m3u8
博斯無限2,https://z88.ubtvfans.com/live/rx3/426/3c369cddf1fcfc0c1fd8f490a39fef5e/index.m3u8
博斯運動1,https://z88.ubtvfans.com/live/rx1/379/3a3694d44eeb8fb3a641b7a7e1d1d010/index.m3u8
博斯運動2,https://z88.ubtvfans.com/live/rx1/380/c15a49fee0fae3e5678657de0f0b56fc/index.m3u8
亞洲旅遊,https://z88.ubtvfans.com/live/rx1/2299/58692859330d6fa6bbb2011e53779f57/index.m3u8
國家地理,https://z88.ubtvfans.com/live/rx1/302/5c562b6b602c232f4ef70bd948dc2f7f/index.m3u8
探索頻道,https://z88.ubtvfans.com/live/rx1/2817/3c1ec0ba462c6dd57356127d915de800/index.m3u8
動物星球,https://z88.ubtvfans.com/live/rx1/367/ec2a5cc942ff9cd56dfea2aa478c5f35/index.m3u8
民視旅遊,https://z88.ubtvfans.com/live/rx2/78/b74e51bdd2f933ad4272e33628754a67/index.m3u8
探索亞洲,https://z88.ubtvfans.com/live/rx1/306/a17e3a975f7614f8cc365f8591ca87a0/index.m3u8
探索科學,https://z88.ubtvfans.com/live/rx1/343/1c96e35ab1e56f9d6c5ba0a2ff98e47e/index.m3u8
DMAX,https://z88.ubtvfans.com/live/rx1/1038/55dfbe9cfe3273fdec5554cb3430eee1/index.m3u8
探索eve!https://z88.ubtvfans.com/live/rx3/1036/05e8b60c96fd3d3c8a88389976a9612b/index.m3u8
視納華仁紀實,https://z88.ubtvfans.com/live/rx1/91/fbf3ac800330583a2479794ad81148c5/index.m3u8
美食星球,https://z88.ubtvfans.com/live/rx1/1360/3516d0b785f10f703c84fd65065affd2/index.m3u8
EYE旅遊,https://z88.ubtvfans.com/live/rx1/1494/12d6a963435f08d46af4b54fac42dea9/index.m3u8
MOMO,https://z88.ubtvfans.com/live/rx1/2767/721a2c596d029fba059085f169da4f2c/index.m3u8
東森幼幼,https://z88.ubtvfans.com/live/rx1/2771/f80a3de4ce304ed26c613af4bd3a171e/index.m3u8
CN卡通,https://z88.ubtvfans.com/live/rx1/107/ae0e370ee1bae0bb609295802c3b5214/index.m3u8
靖洋卡通,https://z88.ubtvfans.com/live/rx1/348/f46f118edd38e34cf5f65affac4835dd/index.m3u8
靖天卡通,https://z88.ubtvfans.com/live/rx1/344/f577021ae68af926ae8d3a80049e4541/index.m3u8
翡翠臺,https://z88.ubtvfans.com/live/rx1/390/207eb167765508c920915d1ce02433f0/index.m3u8
凰鳳香港,https://z88.ubtvfans.com/live/rx1/358/efd02792da62ca36ce0cace8399dc10f/index.m3u8
凰鳳衛視,https://z88.ubtvfans.com/live/rx1/2812/1ab4a96e4b23851cc791d361effb015a/index.m3u8
鳳凰資訊,https://z88.ubtvfans.com/live/rx1/2811/33a7203bc62f06ac6919c464a7749544/index.m3u8
星空衛視,https://z88.ubtvfans.com/live/rx1/56/58a02d1ccbf9a135d9f58c4ad3ce6e04/index.m3u8
鳳凰電影,https://z88.ubtvfans.com/live/rx1/2814/8eecf538c9b2cfe2100b15b04bfabfc0/index.m3u8
緯來體育,https://z88.ubtvfans.com/live/rx1/118/a5ddb96abf168c4e2c1385f0b632711e/index.m3u8

4GTV-LAN,#genre#
民視第一台,http://192.168.1.1:8000/4gtv/1
民視台灣台,http://192.168.1.1:8000/4gtv/2
民視,http://192.168.1.1:8000/4gtv/3
大愛電視,http://192.168.1.1:8000/4gtv/209
中視,http://192.168.1.1:8000/4gtv/4
中視經典台,http://192.168.1.1:8000/4gtv/124
華視,http://192.168.1.1:8000/4gtv/6
三立綜合台,http://192.168.1.1:8000/4gtv/169
客家電視台,http://192.168.1.1:8000/4gtv/107
八大綜藝台,http://192.168.1.1:8000/4gtv/114
中視菁采台,http://192.168.1.1:8000/4gtv/123
TVBS精采台,http://192.168.1.1:8000/4gtv/227
愛爾達娛樂台,http://192.168.1.1:8000/4gtv/19
靖天綜合台,http://192.168.1.1:8000/4gtv/21
靖天日本台,http://192.168.1.1:8000/4gtv/22
新唐人亞太台,http://192.168.1.1:8000/4gtv/223
ARIRANG阿里郎頻道,http://192.168.1.1:8000/4gtv/189
Global Trekker,http://192.168.1.1:8000/4gtv/252
原住民族電視台,http://192.168.1.1:8000/4gtv/273
東森購物四台,http://192.168.1.1:8000/4gtv/286
LiveABC互動英語頻道,http://192.168.1.1:8000/4gtv/188
達文西頻道,http://192.168.1.1:8000/4gtv/11
ELTV生活英語台,http://192.168.1.1:8000/4gtv/106
Nick Jr. 兒童頻道,http://192.168.1.1:8000/4gtv/219
尼克兒童頻道,http://192.168.1.1:8000/4gtv/185
DreamWorks 夢工廠動畫,http://192.168.1.1:8000/4gtv/282
靖天卡通台,http://192.168.1.1:8000/4gtv/15
靖洋卡通Nice Bingo,http://192.168.1.1:8000/4gtv/59
i-Fun動漫台,http://192.168.1.1:8000/4gtv/60
MOMO親子台,http://192.168.1.1:8000/4gtv/231
東森購物一台,http://192.168.1.1:8000/4gtv/173
鏡電視新聞台,http://192.168.1.1:8000/4gtv/268
東森新聞台,http://192.168.1.1:8000/4gtv/234
華視新聞,http://192.168.1.1:8000/4gtv/34
民視新聞台,http://192.168.1.1:8000/4gtv/31
三立新聞iNEWS,http://192.168.1.1:8000/4gtv/229
TVBS新聞,http://192.168.1.1:8000/4gtv/129
東森財經新聞台,http://192.168.1.1:8000/4gtv/211
中視新聞,http://192.168.1.1:8000/4gtv/33
中天新聞台,http://192.168.1.1:8000/4gtv/30
Bloomberg TV,http://192.168.1.1:8000/4gtv/283
寰宇新聞台,http://192.168.1.1:8000/4gtv/36
寰宇新聞台灣台,http://192.168.1.1:8000/4gtv/280
SBN全球財經台,http://192.168.1.1:8000/4gtv/224
寰宇財經台,http://192.168.1.1:8000/4gtv/281
TVBS,http://192.168.1.1:8000/4gtv/183
東森購物二台,http://192.168.1.1:8000/4gtv/174
民視綜藝台,http://192.168.1.1:8000/4gtv/16
豬哥亮歌廳秀,http://192.168.1.1:8000/4gtv/113
靖天育樂台,http://192.168.1.1:8000/4gtv/83
KLT-靖天國際台,http://192.168.1.1:8000/4gtv/84
Nice TV 靖天歡樂台,http://192.168.1.1:8000/4gtv/119
靖天資訊台,http://192.168.1.1:8000/4gtv/88
TVBS歡樂台,http://192.168.1.1:8000/4gtv/184
ROCK Entertainment,http://192.168.1.1:8000/4gtv/275
Lifetime 娛樂頻道,http://192.168.1.1:8000/4gtv/217
電影原聲台CMusic,http://192.168.1.1:8000/4gtv/218
TRACE Urban,http://192.168.1.1:8000/4gtv/78
MTV Live HD 音樂頻道,http://192.168.1.1:8000/4gtv/213
Mezzo Live HD,http://192.168.1.1:8000/4gtv/79
CLASSICA 古典樂,http://192.168.1.1:8000/4gtv/80
東森購物三台,http://192.168.1.1:8000/4gtv/287
博斯高球台,http://192.168.1.1:8000/4gtv/48
博斯運動一台,http://192.168.1.1:8000/4gtv/50
博斯無限台,http://192.168.1.1:8000/4gtv/51
博斯網球台,http://192.168.1.1:8000/4gtv/52
TRACE Sport Stars,http://192.168.1.1:8000/4gtv/57
智林體育台,http://192.168.1.1:8000/4gtv/58
時尚運動X,http://192.168.1.1:8000/4gtv/69
車迷TV,http://192.168.1.1:8000/4gtv/160
GINX Esports TV,http://192.168.1.1:8000/4gtv/179
TechStorm,http://192.168.1.1:8000/4gtv/181
Pet Club TV,http://192.168.1.1:8000/4gtv/182
民視旅遊台,http://192.168.1.1:8000/4gtv/61
滾動力rollor,http://192.168.1.1:8000/4gtv/249
亞洲旅遊台,http://192.168.1.1:8000/4gtv/250
fun探索娛樂台,http://192.168.1.1:8000/4gtv/274
幸福空間居家台,http://192.168.1.1:8000/4gtv/168
Love Nature,http://192.168.1.1:8000/4gtv/139
History 歷史頻道,http://192.168.1.1:8000/4gtv/214
Globetrotter 環遊旅行家,http://192.168.1.1:8000/4gtv/288
愛爾達生活旅遊台,http://192.168.1.1:8000/4gtv/237
LUXE TV Channel,http://192.168.1.1:8000/4gtv/175
TV5MONDE STYLE HD 生活時尚,http://192.168.1.1:8000/4gtv/178
公視戲劇,http://192.168.1.1:8000/4gtv/7
民視影劇台,http://192.168.1.1:8000/4gtv/24
龍華戲劇台,http://192.168.1.1:8000/4gtv/23
HITS頻道,http://192.168.1.1:8000/4gtv/186
龍華日韓台,http://192.168.1.1:8000/4gtv/28
八大精彩台,http://192.168.1.1:8000/4gtv/172
靖天戲劇台,http://192.168.1.1:8000/4gtv/116
靖洋戲劇台,http://192.168.1.1:8000/4gtv/118
CI 罪案偵查頻道,http://192.168.1.1:8000/4gtv/215
視納華仁紀實頻道,http://192.168.1.1:8000/4gtv/38
影迷數位紀實台,http://192.168.1.1:8000/4gtv/212
金光布袋戲,http://192.168.1.1:8000/4gtv/236
ROCK Action,http://192.168.1.1:8000/4gtv/180
采昌影劇台,http://192.168.1.1:8000/4gtv/25
靖天映畫,http://192.168.1.1:8000/4gtv/42
靖天電影台,http://192.168.1.1:8000/4gtv/82
龍華電影台,http://192.168.1.1:8000/4gtv/121
影迷數位電影台,http://192.168.1.1:8000/4gtv/40
amc電影台,http://192.168.1.1:8000/4gtv/39
CinemaWorld,http://192.168.1.1:8000/4gtv/225
My Cinema Europe HD 我的歐洲電影,http://192.168.1.1:8000/4gtv/176
好消息2台,http://192.168.1.1:8000/4gtv/8
好消息,http://192.168.1.1:8000/4gtv/9
大愛二台,http://192.168.1.1:8000/4gtv/230
人間衛視,http://192.168.1.1:8000/4gtv/210
半島國際新聞台,http://192.168.1.1:8000/4gtv/85
VOA美國之音,http://192.168.1.1:8000/4gtv/86
CNBC Asia 財經台,http://192.168.1.1:8000/4gtv/235
DW德國之聲,http://192.168.1.1:8000/4gtv/226
國會頻道1,http://192.168.1.1:8000/4gtv/170
國會頻道2,http://192.168.1.1:8000/4gtv/171
TVBS綜藝台,http://192.168.1.1:8000/4gtv/284
TVBS台劇台,http://192.168.1.1:8000/4gtv/285
經典電影台,http://192.168.1.1:8000/4gtv/201
經典卡通台,http://192.168.1.1:8000/4gtv/202
兒童卡通台,http://192.168.1.1:8000/4gtv/269
精選動漫台,http://192.168.1.1:8000/4gtv/204
戲劇免費看 1台,http://192.168.1.1:8000/4gtv/270
戲劇免費看 2台,http://192.168.1.1:8000/4gtv/244
電影免費看 1台,http://192.168.1.1:8000/4gtv/272
電影免費看 2台,http://192.168.1.1:8000/4gtv/245
超人力霸王整套看,http://192.168.1.1:8000/4gtv/278
花系列 經典劇場,http://192.168.1.1:8000/4gtv/279

新聞嗅探,#genre#
parse=1
東森新聞,https://today.line.me/tw/v2/article/grrvVZ
TVBS新聞,https://today.line.me/tw/v2/article/jggMBa
民視新聞,https://today.line.me/tw/v2/article/PNNoG5
中天新聞,https://www.histar.tv/live/cti-news
中視新聞,https://www.histar.tv/live/ctv-news
寰宇新聞,https://www.histar.tv/live/global-news
台視新聞,https://www.histar.tv/live/ttv-news
華視新聞,https://www.histar.tv/live/cts-news
壹新聞,https://www.histar.tv/live/nexttv
鏡新聞,https://www.histar.tv/live/mnews

其他嗅探,#genre#
parse=1
緯來日本,https://www.histar.tv/live/videoland-japan
東森綜合台,https://www.histar.tv/live/ebc-ettv
星衛娛樂台,https://www.histar.tv/live/star-entetainment
東森幼幼,https://www.histar.tv/live/ebc-yoyo
迪士尼,https://www.histar.tv/live/disney
TVBS歡樂台,https://www.histar.tv/live/tvbs-huanle
MTV LIVE,https://www.histar.tv/live/mtv
動物星球,https://www.histar.tv/live/animal-planet
